object_id,path,format,role,authority_status,audience,source_hash,related_source,generated_from,generated_outputs,owner_skill,validation_status,last_validated_at,notes,source_object_id,source_registry,vault_root,vault_note_path,vault_raw_path,vault_attachment_path,vault_index_path,sync_status,synced_at
VAULT-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-process-integrity-auditor-v0-1-0-md.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,5e54f60d6a3064006e0a6ec73719475f191f21c975b9b2292498abb1dcc83db4,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-process-integrity-auditor-v0-1-0-md.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-role-agents-roles-research-ops-process-integrity-auditor-v0-1-0-md.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-project-control-maintainer-v0-1-0-md.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,4d31cdcdf991dc2f503b3f8cc1c4abbbf4389ab1fd6dcd048396b8e85039665e,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T18:23:33Z,Generated local Obsidian memory note; not canonical authority.,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-project-control-maintainer-v0-1-0-md.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-role-agents-roles-research-ops-project-control-maintainer-v0-1-0-md.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T18:23:33Z
VAULT-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-project-system-director-v0-1-0-md.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,38e37c63637c81ddaabe7fcba760efea348665b2d4534e46961d7ba2c7a32972,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-project-system-director-v0-1-0-md.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-role-agents-roles-research-ops-project-system-director-v0-1-0-md.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-validator-engineer-v0-1-0-md.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,bcc23bae02e78fcafabffb8d5fe1afca48a591edc56c0bc05b868b9d9e400c77,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-role-agents-roles-research-ops-validator-engineer-v0-1-0-md.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-role-agents-roles-research-ops-validator-engineer-v0-1-0-md.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SCHEMA-AGENT-JOB-SCHEMA,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-agent-job-schema.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,76acbed9cfe50a2475f794e8fccf6f1ae01704b59a742c87f93a93c47ef4c527,MD-SCHEMA-AGENT-JOB-SCHEMA,MD-SCHEMA-AGENT-JOB-SCHEMA,,obsidian-wiki,PASS,2026-06-10T05:23:00Z,Generated local Obsidian memory note; not canonical authority.,MD-SCHEMA-AGENT-JOB-SCHEMA,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-agent-job-schema.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-schema-agent-job-schema.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T05:23:00Z
VAULT-MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-director-decision-schema.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,8163f5dbe8e231dc61f1d78032edc972f61c286ce5bf417031937e56e9849a17,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-director-decision-schema.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-schema-director-decision-schema.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-documentation-impact-schema.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,cedfc214d015b2bfb6647be62c375533d9f96bd731230013069f2854be5ec5e9,MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-documentation-impact-schema.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-schema-documentation-impact-schema.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SCHEMA-EXECUTION-ROLE-SCHEMA,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-execution-role-schema.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,89f358d8263dead21d99999d183a0d18cdd96cc62e66ee0e4125a21f418244e1,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,,obsidian-wiki,PASS,2026-06-10T17:45:28Z,Generated local Obsidian memory note; not canonical authority.,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-execution-role-schema.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-schema-execution-role-schema.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T17:45:28Z
VAULT-MD-SCHEMA-ROLE-SCHEMA,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-role-schema.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,adfe47c287d9e67e0b6c864b8534ae48fb6d3cbb950c4f61d938badccd9d31f6,MD-SCHEMA-ROLE-SCHEMA,MD-SCHEMA-ROLE-SCHEMA,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated local Obsidian memory note; not canonical authority.,MD-SCHEMA-ROLE-SCHEMA,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-schema-role-schema.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-schema-role-schema.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T19:37:31Z
VAULT-MD-SKILL-CONTINUE-RESEARCH,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-continue-research.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,43acc28efdabc61465f41f054a2b61cf71d139d183920cb783bc90197ab0af22,MD-SKILL-CONTINUE-RESEARCH,MD-SKILL-CONTINUE-RESEARCH,,obsidian-wiki,PASS,2026-06-10T17:45:28Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-CONTINUE-RESEARCH,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-continue-research.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-continue-research.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T17:45:28Z
VAULT-MD-SKILL-GRILL-ME,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-grill-me.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,74147eb6010a65957efef2b9e0f0b3ff935c1def7fc117697151b1d0f3610556,MD-SKILL-GRILL-ME,MD-SKILL-GRILL-ME,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-GRILL-ME,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-grill-me.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-grill-me.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-HTML-VISUAL-EXPLAINER,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-html-visual-explainer.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,0db4bc45cd6c63e4b79980d5cb2d9b91e818f7c3cfc2a888ff5d36a8b83dba38,MD-SKILL-HTML-VISUAL-EXPLAINER,MD-SKILL-HTML-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T23:27:14Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-HTML-VISUAL-EXPLAINER,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-html-visual-explainer.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-html-visual-explainer.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T23:27:14Z
VAULT-MD-SKILL-IMPROVE-PROJECT-SYSTEM,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-improve-project-system.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,1cacdb5a5c99937321874741e525a65472b5e4549a08c97e8cff6051c130225c,MD-SKILL-IMPROVE-PROJECT-SYSTEM,MD-SKILL-IMPROVE-PROJECT-SYSTEM,,obsidian-wiki,PASS,2026-06-10T18:23:33Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-IMPROVE-PROJECT-SYSTEM,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-improve-project-system.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-improve-project-system.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T18:23:33Z
VAULT-MD-SKILL-MARKDOWN-WIKI,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-markdown-wiki.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,9e407dca9b4657c18b9edd38be0181f5bf6c98336a763c74172c74439076683c,MD-SKILL-MARKDOWN-WIKI,MD-SKILL-MARKDOWN-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-MARKDOWN-WIKI,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-markdown-wiki.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-markdown-wiki.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-OBSIDIAN-WIKI,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-obsidian-wiki.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,c38ca75812a57a3f71e4274ee38cbacd7854775f8a09ae7592addeb9cd0f4fe3,MD-SKILL-OBSIDIAN-WIKI,MD-SKILL-OBSIDIAN-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-OBSIDIAN-WIKI,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-obsidian-wiki.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-obsidian-wiki.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-ONTOLOGY-PROMOTION,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-ontology-promotion.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,e9d7455fba3553e6e27b971a2602dbfed287528e200dd733ea9eb8e0a9882e73,MD-SKILL-ONTOLOGY-PROMOTION,MD-SKILL-ONTOLOGY-PROMOTION,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-ONTOLOGY-PROMOTION,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-ontology-promotion.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-ontology-promotion.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-PDF-DERIVATIVE-BUILD,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-pdf-derivative-build.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,983bc0fe63bed2c3f15d62e8c25d56397d6dd322a8d0c5406817aca7b14bb2d4,MD-SKILL-PDF-DERIVATIVE-BUILD,MD-SKILL-PDF-DERIVATIVE-BUILD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-PDF-DERIVATIVE-BUILD,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-pdf-derivative-build.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-pdf-derivative-build.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-PROJECT-MEMORY-SYSTEM,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-project-memory-system.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,0092bc07f5ecf1714a2ae3dfba2567d29c64876ea9cfa4948de5004977b6164f,MD-SKILL-PROJECT-MEMORY-SYSTEM,MD-SKILL-PROJECT-MEMORY-SYSTEM,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-PROJECT-MEMORY-SYSTEM,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-project-memory-system.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-project-memory-system.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-TEX-WIKI,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-tex-wiki.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,00070187a46d9dfdd617746603e21fcff2e20484d6be327b13d37ec6fb52ccda,MD-SKILL-TEX-WIKI,MD-SKILL-TEX-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-TEX-WIKI,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-tex-wiki.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-tex-wiki.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T02:34:32Z
VAULT-MD-SKILL-VISUAL-EXPLAINER,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-visual-explainer.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,7c692872be94826f5cf2c59f8449ba3f4c24fe1628d18d5162ae1fc8e139f594,MD-SKILL-VISUAL-EXPLAINER,MD-SKILL-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T23:27:14Z,Generated local Obsidian memory note; not canonical authority.,MD-SKILL-VISUAL-EXPLAINER,MARKDOWN_SOURCE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/markdown/md-skill-visual-explainer.md,.local/obsidian/aether-flow-wiki/01_raw/markdown/md-skill-visual-explainer.md,,.local/obsidian/aether-flow-wiki/03_indexes/by-format-markdown.md,local_generated,2026-06-10T23:27:14Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-consistency.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,2ae5b31098d75fe6eb889452d9e5bd198a759c474c816dfb2550713732c94209,PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-consistency.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-consistency.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-consistency.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-dynamics.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,8e398858b81055855b3da2b23fadd145a7894db127fffbdd02bbabb00a809e54,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-dynamics.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-dynamics.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-dynamics.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-exact-closure-flagship-article.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,cf892f9c139a133fab6afb46e277936a4b0716d19684b8d6cb30f782b5ac0c3a,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-exact-closure-flagship-article.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-exact-closure-flagship-article.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-exact-closure-flagship-article.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-exact-closure-note.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,1e35f468e7c8982ce808e7acca02637777705c6c877ed3d2dde6cf499b08b044,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-exact-closure-note.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-exact-closure-note.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-exact-closure-note.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-exact-closure-sequence-overview.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,6d5686b3a6ba35787b870fdd6645571ff662b27fd83e24886e16340083b9ffe5,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-exact-closure-sequence-overview.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-exact-closure-sequence-overview.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-exact-closure-sequence-overview.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-foundations.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,2aee525d1493734c1ea63ff6caf5acb3693bc5c7d26d3a90623930ee72b25ba8,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-foundations.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-foundations.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-foundations.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
VAULT-PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-geometry.md,obsidian_note,generated_memory_note,generated_noncanonical,humans_and_agents,fe782bc8d7b3144ef5842330052abd79cb3b1e402ed4f78b860b9db2530d8859,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated local Obsidian memory note; not canonical authority.,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,PDF_DERIVATIVE_REGISTRY.csv,.local/obsidian/aether-flow-wiki,.local/obsidian/aether-flow-wiki/02_sources/pdf/pdf-ontology-aether-flow-geometry.md,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-geometry.pdf,.local/obsidian/aether-flow-wiki/01_raw/pdf/pdf-ontology-aether-flow-geometry.pdf,.local/obsidian/aether-flow-wiki/03_indexes/by-format-pdf.md,local_generated,2026-06-08T01:55:35Z
